session_date,instrument,time,open,high,low,close,volume
2026-05-06,MNQ,1781010540,20255,20258.75,20249.75,20253,1391
2026-05-06,MNQ,1781010600,20252.5,20256,20251,20252,2467
2026-05-06,MNQ,1781010660,20251.75,20261.75,20249.25,20260.75,2201
2026-05-06,MNQ,1781010720,20260.75,20264.5,20260.25,20260.25,2357
2026-05-06,MNQ,1781010780,20260,20265.75,20259.75,20265.25,2625
2026-05-06,MNQ,1781010840,20265.25,20265.5,20263.5,20264.25,2700
2026-05-06,MNQ,1781010900,20264.5,20270.25,20264,20266.5,3180
2026-05-06,MNQ,1781010960,20266.75,20273.25,20264,20270,3041
2026-05-06,MNQ,1781011020,20270.25,20272.5,20267.75,20271.25,3330
2026-05-06,MNQ,1781011080,20271.25,20275.5,20270.25,20273.75,2713
2026-05-06,MNQ,1781011140,20274,20279.5,20273,20278.5,1771
2026-05-06,MNQ,1781011200,20278.25,20286.5,20277.25,20282.25,2512
2026-05-06,MNQ,1781011260,20282,20288.5,20281,20285.25,1320
2026-05-06,MNQ,1781011320,20285,20288,20280.75,20283,2003
2026-05-06,MNQ,1781011380,20282.5,20287.75,20280.75,20284,2778
2026-05-06,MNQ,1781011440,20283.75,20284.5,20277,20280.25,3800
2026-05-06,MNQ,1781011500,20279.5,20282,20276,20278.75,4013
2026-05-06,MNQ,1781011560,20279.25,20279.5,20275.25,20275.25,3208
2026-05-06,MNQ,1781011620,20275,20278.75,20272.5,20272.5,15654
2026-05-06,MNQ,1781011680,20272,20275,20269.25,20269.25,24514
2026-05-06,MNQ,1781011740,20268.5,20271.75,20251.5,20251.5,10456
2026-05-06,MNQ,1781011800,20251.5,20253.75,20250,20252,2820
2026-05-06,MNQ,1781011860,20251.75,20260.25,20251.75,20260,4154
2026-05-06,MNQ,1781011920,20260.5,20276,20260.5,20272.25,5330
2026-05-06,MNQ,1781011980,20273,20274.5,20268.25,20268.25,6390
2026-05-06,MNQ,1781012040,20265.75,20266.75,20259,20260,6792
2026-05-06,MNQ,1781012100,20259.5,20263.75,20259.5,20260.5,4890
2026-05-06,MNQ,1781012160,20260,20265,20260,20263.5,4132
2026-05-06,MNQ,1781012220,20264,20274.25,20264,20271,3328
2026-05-06,MNQ,1781012280,20269.5,20270.25,20263.75,20266.25,4370
2026-05-06,MNQ,1781012340,20266.5,20270,20257.75,20261,3942
2026-05-06,MNQ,1781012400,20260.25,20266.75,20256,20263.75,5395
2026-05-06,MNQ,1781012460,20262.75,20265,20249.5,20250,5504
2026-05-06,MNQ,1781012520,20249.75,20257,20249.75,20254.25,5471
2026-05-06,MNQ,1781012580,20253.5,20255.5,20236.25,20236.25,4153
2026-05-06,MNQ,1781012640,20237,20242.25,20237,20237.5,4106
2026-05-06,MNQ,1781012700,20239.25,20240.25,20229.75,20231.25,3438
2026-05-06,MNQ,1781012760,20230.25,20237,20230.25,20232.25,2481
2026-05-06,MNQ,1781012820,20232.25,20243.25,20229.5,20241,2322
2026-05-06,MNQ,1781012880,20242.5,20243,20223.25,20224.5,3021
2026-05-06,MNQ,1781012940,20225,20226.5,20216.75,20218,3911
2026-05-06,MNQ,1781013000,20220.25,20224.75,20219.5,20219.5,5567
2026-05-06,MNQ,1781013060,20219.75,20223.75,20207,20207,3526
2026-05-06,MNQ,1781013120,20207.75,20208.75,20201.5,20201.5,2905
2026-05-06,MNQ,1781013180,20201.25,20206.5,20197.5,20197.5,2740
2026-05-06,MNQ,1781013240,20198,20202.25,20186,20186,4132
2026-05-06,MNQ,1781013300,20185,20200.5,20183.75,20195.5,3537
2026-05-06,MNQ,1781013360,20195.75,20195.75,20193.5,20194.5,1775
2026-05-06,MNQ,1781013420,20195.5,20197.5,20188.5,20188.5,3323
2026-05-06,MNQ,1781013480,20188.5,20193,20185,20185,9404
2026-05-06,MNQ,1781013540,20185,20192,20185,20188.75,11835
2026-05-06,MNQ,1781013600,20189.75,20195,20186.75,20188.75,2566
2026-05-06,MNQ,1781013660,20188.75,20193.25,20186.5,20186.75,4156
2026-05-06,MNQ,1781013720,20185.5,20189.25,20185,20186.25,2398
2026-05-06,MNQ,1781013780,20186.75,20200.75,20186.25,20195.75,2345
2026-05-06,MNQ,1781013840,20199,20202.75,20199,20202,2753
2026-05-06,MNQ,1781013900,20201.5,20208.5,20199.5,20205,3607
2026-05-06,MNQ,1781013960,20205.25,20210.25,20195.5,20195.5,3912
2026-05-06,MNQ,1781014020,20195,20195,20190,20190.75,3985
2026-05-06,MNQ,1781014080,20191,20196,20190.25,20191,5604
2026-05-06,MNQ,1781014140,20191.25,20196,20191.25,20193,3948
2026-05-06,MNQ,1781014200,20193.75,20198,20193.25,20196.5,4368
2026-05-06,MNQ,1781014260,20196.75,20198,20195.25,20195.25,1368
2026-05-06,MNQ,1781014320,20196.25,20199,20194.25,20197.25,5123
2026-05-06,MNQ,1781014380,20197,20199,20196.5,20198,1681
2026-05-06,MNQ,1781014440,20198.5,20201.25,20196.75,20199.5,3554
2026-05-06,MNQ,1781014500,20200.25,20202.75,20198.75,20198.75,4235
2026-05-06,MNQ,1781014560,20199,20199.75,20198.25,20198.25,2876
2026-05-06,MNQ,1781014620,20198.75,20202.5,20188.25,20189.75,3896
2026-05-06,MNQ,1781014680,20189.75,20191,20183.25,20183.25,3476
2026-05-06,MNQ,1781014740,20183.5,20186,20182,20184,4331
2026-05-06,MNQ,1781014800,20184.5,20185.5,20177.25,20177.25,3395
2026-05-06,MNQ,1781014860,20177.5,20188.25,20176.25,20185.25,2867
2026-05-06,MNQ,1781014920,20185.25,20187.25,20182.75,20182.75,1959
2026-05-06,MNQ,1781014980,20182.5,20185.75,20182.25,20183.25,2357
2026-05-06,MNQ,1781015040,20184,20184.25,20181.5,20181.5,1528
2026-05-06,MNQ,1781015100,20182,20184,20178,20178,2590
2026-05-06,MNQ,1781015160,20178.75,20180.75,20176.25,20180,2189
2026-05-06,MNQ,1781015220,20181,20183.5,20176.75,20176.75,3238
2026-05-06,MNQ,1781015280,20176.5,20180.75,20176.5,20179,5373
2026-05-06,MNQ,1781015340,20179.25,20183.75,20177.75,20181.25,3774
2026-05-06,MNQ,1781015400,20181.75,20186,20176.75,20176.75,5110
2026-05-06,MNQ,1781015460,20177.5,20184.75,20176.75,20181,5665
2026-05-06,MNQ,1781015520,20181,20186,20179.5,20181,5556
2026-05-06,MNQ,1781015580,20181.75,20182.75,20179.5,20179.5,4544
2026-05-06,MNQ,1781015640,20180.25,20184.5,20177.5,20177.5,3412
2026-05-06,MNQ,1781015700,20176.75,20182.5,20175.5,20179,3769
2026-05-06,MNQ,1781015760,20179.75,20184.25,20179.25,20179.25,4644
2026-05-06,MNQ,1781015820,20179.75,20184.25,20179.75,20183.75,3474
2026-05-06,MNQ,1781015880,20184,20185.25,20175.25,20176,3816
2026-05-06,MNQ,1781015940,20177.5,20181.25,20173.75,20176,4672
2026-05-06,MNQ,1781016000,20176.5,20181.75,20173.25,20178,5775
2026-05-06,MNQ,1781016060,20178.25,20186.75,20176.5,20182.25,4328
2026-05-06,MNQ,1781016120,20182.25,20184,20179.25,20183.5,3901
2026-05-06,MNQ,1781016180,20183.25,20186.25,20183.25,20183.5,1878
2026-05-06,MNQ,1781016240,20183.25,20190.75,20181,20187.5,4806
2026-05-06,MNQ,1781016300,20188.25,20188.5,20187.25,20187.25,1442
2026-05-06,MNQ,1781016360,20187.25,20191,20184.75,20184.75,4273
2026-05-06,MNQ,1781016420,20185.25,20186.25,20180.75,20183.5,3783
2026-05-06,MNQ,1781016480,20183.5,20185.5,20179.5,20182.25,2409
2026-05-06,MNQ,1781016540,20183.75,20184.5,20179.5,20182,2583
2026-05-06,MNQ,1781016600,20183.5,20188.25,20174.75,20176.75,4927
2026-05-06,MNQ,1781016660,20178,20181.5,20162.25,20163.75,2742
2026-05-06,MNQ,1781016720,20164.5,20167.75,20156.5,20159.25,4621
2026-05-06,MNQ,1781016780,20160,20168.25,20158.75,20166,5880
2026-05-06,MNQ,1781016840,20165.5,20170.75,20150.75,20151.25,4882
2026-05-06,MNQ,1781016900,20150.75,20155.5,20142.25,20142.5,6857
2026-05-06,MNQ,1781016960,20144,20145,20131.25,20131.25,5168
2026-05-06,MNQ,1781017020,20132.25,20144.25,20131.5,20143.75,5127
2026-05-06,MNQ,1781017080,20143.75,20159.25,20142,20155,2714
2026-05-06,MNQ,1781017140,20154.25,20155,20151.5,20151.5,3366
2026-05-06,MNQ,1781017200,20151,20154.25,20148.75,20153.5,2442
2026-05-06,MNQ,1781017260,20152,20162.75,20152,20159.25,4240
2026-05-06,MNQ,1781017320,20161.75,20161.75,20158.25,20158.25,1542
2026-05-06,MNQ,1781017380,20158.25,20162,20154.5,20155.25,1618
2026-05-06,MNQ,1781017440,20154.5,20155.5,20144.75,20147.5,1254
2026-05-06,MNQ,1781017500,20148.25,20150,20145.5,20145.5,2240
2026-05-06,MNQ,1781017560,20147.5,20166.5,20145.75,20165.25,1954
2026-05-06,MNQ,1781017620,20165.5,20175.5,20164.5,20172.5,2692
2026-05-06,MNQ,1781017680,20174,20178,20174,20174.25,2231
2026-05-06,MNQ,1781017740,20174.5,20178.5,20171.5,20177.5,1693
2026-05-06,MNQ,1781017800,20179.5,20184.25,20179.25,20179.75,1863
2026-05-06,MNQ,1781017860,20181.25,20186.75,20172.75,20173,967
2026-05-06,MNQ,1781017920,20172.75,20183.25,20172.25,20180.25,1724
2026-05-06,MNQ,1781017980,20180,20182,20166.75,20166.75,1907
2026-05-06,MNQ,1781018040,20167.5,20169.5,20165,20168,2272
2026-05-06,MNQ,1781018100,20168.75,20171.5,20162.75,20162.75,1535
2026-05-06,MNQ,1781018160,20163,20167.5,20160.75,20167.25,1336
2026-05-06,MNQ,1781018220,20167.5,20171.5,20164.25,20165.75,1739
2026-05-06,MNQ,1781018280,20167,20169.5,20159.25,20162,1631
2026-05-06,MNQ,1781018340,20163.5,20165.5,20163.5,20164.75,1260
2026-05-06,MNQ,1781018400,20165.25,20168.25,20163,20165.75,1637
2026-05-06,MNQ,1781018460,20165.5,20170.25,20147.25,20147.25,748
2026-05-06,MNQ,1781018520,20149,20156.5,20148.5,20152.5,762
2026-05-06,MNQ,1781018580,20153.5,20158,20145.75,20145.75,1321
2026-05-06,MNQ,1781018640,20146.5,20147.25,20135.25,20135.25,1285
2026-05-06,MNQ,1781018700,20138.25,20143.25,20131,20131,1757
2026-05-06,MNQ,1781018760,20132.75,20137,20127.5,20128.5,1833
2026-05-06,MNQ,1781018820,20129.25,20147.5,20128,20146,2502
2026-05-06,MNQ,1781018880,20146.75,20152,20134.75,20134.75,2263
2026-05-06,MNQ,1781018940,20134.75,20136.5,20133.5,20135.25,2355
2026-05-06,MNQ,1781019000,20136,20140.25,20133.25,20133.25,1798
2026-05-06,MNQ,1781019060,20134.25,20137,20132.5,20136.5,1482
2026-05-06,MNQ,1781019120,20137.25,20143.25,20135.75,20140.25,725
2026-05-06,MNQ,1781019180,20140.75,20143.25,20138.75,20141.5,1253
2026-05-06,MNQ,1781019240,20141.5,20143.25,20141.25,20142.25,868
2026-05-06,MNQ,1781019300,20142.75,20150.5,20141.5,20148.25,643
2026-05-06,MNQ,1781019360,20148.5,20153,20147.25,20147.25,1580
2026-05-06,MNQ,1781019420,20147.75,20154.5,20146.25,20150.5,1858
2026-05-06,MNQ,1781019480,20150.25,20155.75,20149,20151.75,1419
2026-05-06,MNQ,1781019540,20151.5,20162.75,20151.25,20160.5,1147
2026-05-06,MNQ,1781019600,20160.75,20167.25,20159.25,20164,1164
2026-05-06,MNQ,1781019660,20164.25,20170.25,20164.25,20169.5,896
2026-05-06,MNQ,1781019720,20170.25,20176.5,20168.75,20175.25,673
2026-05-06,MNQ,1781019780,20175.25,20176.5,20173,20174,1086
2026-05-06,MNQ,1781019840,20174,20178.5,20174,20176.25,582
2026-05-06,MNQ,1781019900,20175.25,20175.25,20170.25,20171.5,1005
2026-05-06,MNQ,1781019960,20172.25,20178.5,20171.75,20177.75,557
2026-05-06,MNQ,1781020020,20178.5,20184,20176.25,20183.5,635
2026-05-06,MNQ,1781020080,20183.5,20190.25,20183.5,20186.75,1317
2026-05-06,MNQ,1781020140,20186.75,20191.25,20183,20183,1219
2026-05-06,MNQ,1781020200,20183.5,20185,20177.5,20179.75,1155
2026-05-06,MNQ,1781020260,20179.5,20180.75,20178,20179.25,845
2026-05-06,MNQ,1781020320,20180,20183.25,20174.5,20177.25,614
2026-05-06,MNQ,1781020380,20176.75,20188.25,20176.75,20184.75,588
2026-05-06,MNQ,1781020440,20184.5,20187.5,20184.5,20186.75,204
2026-05-06,MNQ,1781020500,20186.25,20192.25,20183.5,20191.75,513
2026-05-06,MNQ,1781020560,20191.75,20197.75,20189.5,20194,394
2026-05-06,MNQ,1781020620,20193.5,20201.75,20191.25,20199.5,753
2026-05-06,MNQ,1781020680,20199.75,20201.25,20199.75,20200,220
2026-05-06,MNQ,1781020740,20200.5,20204.75,20191.5,20191.5,386
2026-05-07,MNQ,1780997400,20978.75,20986.25,20976.5,20984.75,12246
2026-05-07,MNQ,1780997460,20984,20995,20981.5,20994,14690
2026-05-07,MNQ,1780997520,20992,20995.25,20989,20989,10907
2026-05-07,MNQ,1780997580,20989,20992.25,20980.75,20981.5,12732
2026-05-07,MNQ,1780997640,20981.25,20983.25,20976.25,20979.75,9133
2026-05-07,MNQ,1780997700,20980.5,20983.25,20978.25,20978.75,9586
2026-05-07,MNQ,1780997760,20978.25,20982.5,20975,20977,6771
2026-05-07,MNQ,1780997820,20978.25,20993.25,20975.75,20990.5,7474
2026-05-07,MNQ,1780997880,20989,20995.75,20986.25,20994.25,5187
2026-05-07,MNQ,1780997940,20994.5,20997,20991,20996.5,6679
2026-05-07,MNQ,1780998000,20996.75,21005.25,20991.25,21002.5,12013
2026-05-07,MNQ,1780998060,21001.5,21008.75,21001.25,21004.25,12337
2026-05-07,MNQ,1780998120,21003.75,21006.25,20999.5,21004,12884
2026-05-07,MNQ,1780998180,21004,21005.75,20999.75,20999.75,12471
2026-05-07,MNQ,1780998240,21000,21008.25,20999.75,21003.75,9686
2026-05-07,MNQ,1780998300,21003.5,21005.75,20998,20998.75,6752
2026-05-07,MNQ,1780998360,20999,21003.25,20996.75,20999.5,7734
2026-05-07,MNQ,1780998420,20999.25,21008.75,20996,21007.5,7618
2026-05-07,MNQ,1780998480,21007.5,21008.25,21002.25,21006,7858
2026-05-07,MNQ,1780998540,21005,21006,20993.5,20997.75,9512
2026-05-07,MNQ,1780998600,20998.5,21007.75,20995.25,21006.5,9053
2026-05-07,MNQ,1780998660,21005,21011.25,21002,21007.75,7872
2026-05-07,MNQ,1780998720,21007.25,21015.5,21006,21013,17694
2026-05-07,MNQ,1780998780,21014.5,21032,21013,21031.5,25014
2026-05-07,MNQ,1780998840,21032.25,21034.25,21025.25,21027.25,34893
2026-05-07,MNQ,1780998900,21028.25,21033.25,21027.5,21030.75,13651
2026-05-07,MNQ,1780998960,21031.25,21032.75,21027.25,21028.5,7691
2026-05-07,MNQ,1780999020,21029,21031.75,21025.5,21027,7883
2026-05-07,MNQ,1780999080,21029,21041.25,21025.5,21041,6966
2026-05-07,MNQ,1780999140,21041.5,21041.5,21034,21035.75,9624
2026-05-07,MNQ,1780999200,21035.75,21037.75,21030.5,21032,7061
2026-05-07,MNQ,1780999260,21032.5,21034.25,21016.75,21017.25,14830
2026-05-07,MNQ,1780999320,21017.5,21018.75,21016.25,21017.25,10702
2026-05-07,MNQ,1780999380,21017.5,21023.75,21014,21023,11660
2026-05-07,MNQ,1780999440,21023,21023.75,21018,21022.5,11657
2026-05-07,MNQ,1780999500,21023,21029.5,21019.75,21026.5,11257
2026-05-07,MNQ,1780999560,21026,21039.75,21025.5,21038.5,8558
2026-05-07,MNQ,1780999620,21039.5,21041,21037,21040.5,5614
2026-05-07,MNQ,1780999680,21039.5,21045.5,21038.75,21043.25,6535
2026-05-07,MNQ,1780999740,21043,21046.25,21040.5,21044.25,4926
2026-05-07,MNQ,1780999800,21043.5,21044.25,21036.25,21039,7990
2026-05-07,MNQ,1780999860,21038.75,21042.5,21037.5,21038.75,6720
2026-05-07,MNQ,1780999920,21038.5,21043,21037.5,21040.25,3657
2026-05-07,MNQ,1780999980,21040.5,21040.5,21035,21039,7727
2026-05-07,MNQ,1781000040,21039.5,21042.75,21038.5,21040,8063
2026-05-07,MNQ,1781000100,21040.25,21045,21038.25,21044,8587
2026-05-07,MNQ,1781000160,21044.25,21045.5,21040.75,21043.5,17419
2026-05-07,MNQ,1781000220,21043.75,21047.5,21041.25,21046.5,23680
2026-05-07,MNQ,1781000280,21046.5,21049.25,21044.5,21045,19248
2026-05-07,MNQ,1781000340,21044.75,21046.5,21044.25,21046.5,8266
2026-05-07,MNQ,1781000400,21046.5,21048,21042,21042.25,7781
2026-05-07,MNQ,1781000460,21041.75,21042.25,21039.75,21041.25,7164
2026-05-07,MNQ,1781000520,21041.75,21042.5,21037,21039,6214
2026-05-07,MNQ,1781000580,21039,21046.5,21037.25,21043.75,8485
2026-05-07,MNQ,1781000640,21043.75,21044,21035.75,21039,7992
2026-05-07,MNQ,1781000700,21039,21042.5,21034.25,21037.75,4161
2026-05-07,MNQ,1781000760,21037.75,21039.25,21035.25,21035.75,3860
2026-05-07,MNQ,1781000820,21035,21035.25,21030.25,21032.75,5597
2026-05-07,MNQ,1781000880,21032.5,21035.75,21027.75,21028,4733
2026-05-07,MNQ,1781000940,21028,21028.5,21025,21027.5,5103
2026-05-07,MNQ,1781001000,21027,21032.5,21023.25,21029.75,4387
2026-05-07,MNQ,1781001060,21029.75,21030,21029.5,21029.75,998
2026-05-07,MNQ,1781001120,21029,21032,21027.75,21027.75,4993
2026-05-07,MNQ,1781001180,21028.25,21032.25,21028.25,21030.25,3769
2026-05-07,MNQ,1781001240,21030,21034.5,21028,21032.5,5904
2026-05-07,MNQ,1781001300,21032.5,21039,21030,21036.5,4693
2026-05-07,MNQ,1781001360,21036.25,21040.5,21033,21037.75,8880
2026-05-07,MNQ,1781001420,21036.75,21039.25,21030.5,21034,10345
2026-05-07,MNQ,1781001480,21033.75,21036,21031.25,21031.25,5684
2026-05-07,MNQ,1781001540,21031,21032.5,21023.5,21024,9004
2026-05-07,MNQ,1781001600,21024.5,21025.25,21023.5,21024.5,1276
2026-05-07,MNQ,1781001660,21024,21024.75,21020,21024.25,5657
2026-05-07,MNQ,1781001720,21023.5,21024,21019.75,21024,6956
2026-05-07,MNQ,1781001780,21024,21028.5,21022,21028,8828
2026-05-07,MNQ,1781001840,21028,21029.5,21023.75,21027,7138
2026-05-07,MNQ,1781001900,21027,21029.75,21024.25,21024.5,7687
2026-05-07,MNQ,1781001960,21025,21028,21019.75,21019.75,6208
2026-05-07,MNQ,1781002020,21019.75,21020.5,21014.75,21018,8973
2026-05-07,MNQ,1781002080,21018.75,21019.5,21014.75,21015.5,11335
2026-05-07,MNQ,1781002140,21015.75,21017.5,21013,21014,8924
2026-05-07,MNQ,1781002200,21013.75,21020,21010.5,21018.5,9699
2026-05-07,MNQ,1781002260,21017.25,21024.75,21013.75,21024.75,9643
2026-05-07,MNQ,1781002320,21025,21026.75,21017,21020.75,6233
2026-05-07,MNQ,1781002380,21020.5,21023.75,21014.25,21018.25,5996
2026-05-07,MNQ,1781002440,21015.75,21024.75,21012.5,21023.75,4210
2026-05-07,MNQ,1781002500,21023.75,21035.25,21023,21035.25,8695
2026-05-07,MNQ,1781002560,21034.25,21037.25,21027.5,21027.75,11013
2026-05-07,MNQ,1781002620,21027.75,21028.25,21023.5,21023.75,10289
2026-05-07,MNQ,1781002680,21022,21023.5,21021.75,21023.5,7031
2026-05-07,MNQ,1781002740,21023.75,21028.75,21023,21026.25,7148
2026-05-07,MNQ,1781002800,21027.25,21027.5,21018.5,21021,6486
2026-05-07,MNQ,1781002860,21021,21024,21008.75,21008.75,7796
2026-05-07,MNQ,1781002920,21008,21017.75,21004.75,21017.5,8598
2026-05-07,MNQ,1781002980,21017,21023.5,21014.5,21019,8477
2026-05-07,MNQ,1781003040,21017.75,21021.5,21010,21012,7138
2026-05-07,MNQ,1781003100,21011.75,21013,20995.25,20996,6962
2026-05-07,MNQ,1781003160,20995.75,21001.5,20995.5,20997.75,8267
2026-05-07,MNQ,1781003220,20998.75,21000,20994.75,20994.75,5928
2026-05-07,MNQ,1781003280,20994.5,20995.5,20989.5,20989.5,4577
2026-05-07,MNQ,1781003340,20989.5,20992,20983.5,20985.75,6433
2026-05-07,MNQ,1781003400,20985.5,20991.25,20985.25,20987.25,11594
2026-05-07,MNQ,1781003460,20987.75,20991.25,20985.5,20988.5,13946
2026-05-07,MNQ,1781003520,20988.25,20990,20985.75,20988,13205
2026-05-07,MNQ,1781003580,20987,20988.25,20967.75,20970.25,10400
2026-05-07,MNQ,1781003640,20970.25,20977.25,20969,20974.25,7723
2026-05-07,MNQ,1781003700,20972.5,20980.25,20971.75,20976.25,8054
2026-05-07,MNQ,1781003760,20975,20984,20973.75,20980,5843
2026-05-07,MNQ,1781003820,20980.25,20981.5,20974.25,20974.75,5749
2026-05-07,MNQ,1781003880,20974,20977,20968.5,20970.5,8014
2026-05-07,MNQ,1781003940,20970.5,20975,20964.75,20966.5,8886
2026-05-07,MNQ,1781004000,20965.5,20970.5,20959,20959.25,6405
2026-05-07,MNQ,1781004060,20959.5,20968,20959.5,20965.75,9410
2026-05-07,MNQ,1781004120,20965.5,20978.75,20962.75,20978.5,5018
2026-05-07,MNQ,1781004180,20978.5,20981.5,20976,20977,7069
2026-05-07,MNQ,1781004240,20976.5,20980.25,20958.5,20958.5,3426
2026-05-07,MNQ,1781004300,20958,20960,20954.75,20956.25,7958
2026-05-07,MNQ,1781004360,20954.5,20959.25,20948.5,20951,7825
2026-05-07,MNQ,1781004420,20950.25,20952.5,20948.75,20948.75,6408
2026-05-07,MNQ,1781004480,20948.25,20952.25,20945.5,20945.5,4902
2026-05-07,MNQ,1781004540,20945.25,20946.5,20940,20941.75,4282
2026-05-07,MNQ,1781004600,20941.25,20944,20938.25,20940.25,3723
2026-05-07,MNQ,1781004660,20940.25,20943.25,20940.25,20942,972
2026-05-07,MNQ,1781004720,20941.75,20945.75,20937.75,20940.5,2976
2026-05-07,MNQ,1781004780,20940.5,20943.25,20937.25,20937.25,2315
2026-05-07,MNQ,1781004840,20936.75,20941.25,20933.5,20937.75,3049
2026-05-07,MNQ,1781004900,20937.5,20939.5,20933.75,20935.25,2664
2026-05-07,MNQ,1781004960,20935.75,20940.25,20935.75,20936.25,2823
2026-05-07,MNQ,1781005020,20936.25,20939.75,20934.75,20937.5,1851
2026-05-07,MNQ,1781005080,20937,20939,20933.5,20935.5,1839
2026-05-07,MNQ,1781005140,20935.5,20939.25,20932.75,20937.75,1453
2026-05-07,MNQ,1781005200,20937.5,20944,20934.75,20939.75,2782
2026-05-07,MNQ,1781005260,20939.75,20946.5,20937.25,20943.5,1698
2026-05-07,MNQ,1781005320,20943,20944.5,20940,20943.75,3554
2026-05-07,MNQ,1781005380,20943.75,20945,20934.5,20934.5,1527
2026-05-07,MNQ,1781005440,20934.75,20936.5,20934.25,20934.75,1281
2026-05-07,MNQ,1781005500,20935.25,20935.25,20932.5,20932.5,713
2026-05-07,MNQ,1781005560,20933,20935,20931.5,20932.5,1878
2026-05-07,MNQ,1781005620,20932,20937.25,20932,20935.75,2616
2026-05-07,MNQ,1781005680,20935.25,20937.5,20929.5,20931.25,1817
2026-05-07,MNQ,1781005740,20931.25,20933.75,20928.5,20929.25,3488
2026-05-07,MNQ,1781005800,20929.75,20933,20926.25,20928.75,1488
2026-05-07,MNQ,1781005860,20929.25,20932.5,20927.5,20929,3463
2026-05-07,MNQ,1781005920,20928.5,20930.25,20927.75,20928.5,3390
2026-05-07,MNQ,1781005980,20929,20931.75,20926,20927.75,3028
2026-05-07,MNQ,1781006040,20927.5,20932.5,20927.25,20930.75,3488
2026-05-07,MNQ,1781006100,20930.25,20930.25,20928,20929.75,2881
2026-05-07,MNQ,1781006160,20930.75,20934.25,20929.5,20932,2747
2026-05-07,MNQ,1781006220,20931.75,20932.75,20930,20931.5,1733
2026-05-07,MNQ,1781006280,20932,20933.75,20930.25,20933.5,3568
2026-05-07,MNQ,1781006340,20933.5,20938,20933.5,20934,2097
2026-05-07,MNQ,1781006400,20933.5,20937,20932,20935.5,3163
2026-05-07,MNQ,1781006460,20936.25,20938.75,20931.5,20933.75,1495
2026-05-07,MNQ,1781006520,20934.25,20938.5,20933.75,20934.5,3496
2026-05-07,MNQ,1781006580,20935,20940.75,20935,20937.75,2459
2026-05-07,MNQ,1781006640,20937.5,20941.75,20934,20934,1961
2026-05-07,MNQ,1781006700,20934.75,20939,20932,20937.75,1701
2026-05-07,MNQ,1781006760,20938,20943.25,20937.25,20938.75,2498
2026-05-07,MNQ,1781006820,20938.75,20946.25,20938.25,20941.5,1429
2026-05-07,MNQ,1781006880,20941.5,20946.75,20939,20943.75,1615
2026-05-07,MNQ,1781006940,20943.25,20950.25,20943,20948.75,2105
2026-05-07,MNQ,1781007000,20950.25,20952,20934,20936.25,3071
2026-05-07,MNQ,1781007060,20937.25,20950.5,20937.25,20949.75,2153
2026-05-07,MNQ,1781007120,20950.25,20951.75,20948.25,20950,2665
2026-05-07,MNQ,1781007180,20951,20955,20948.5,20954.25,1785
2026-05-07,MNQ,1781007240,20954.25,20956.5,20952.25,20955,2429
2026-05-07,MNQ,1781007300,20955.75,20955.75,20941.25,20943,1889
2026-05-07,MNQ,1781007360,20943.75,20954,20941,20950,2172
2026-05-07,MNQ,1781007420,20950.5,20954.25,20939.25,20941.25,4075
2026-05-07,MNQ,1781007480,20942,20946.25,20941.25,20942.25,2606
2026-05-07,MNQ,1781007540,20942.75,20943.25,20937,20937,1828
2026-05-07,MNQ,1781007600,20937.5,20944,20936.25,20941.25,3521
2026-05-07,MNQ,1781007660,20941.5,20945,20936.75,20936.75,1917
2026-05-07,MNQ,1781007720,20937.75,20941.25,20935.5,20936.5,2590
2026-05-07,MNQ,1781007780,20936.75,20944.75,20934.75,20941.5,2414
2026-05-07,MNQ,1781007840,20942,20956.5,20942,20953.25,1821
2026-05-07,MNQ,1781007900,20953.5,20960.5,20951.5,20957.75,2468
2026-05-07,MNQ,1781007960,20956.25,20960,20956.25,20957.5,1357
2026-05-07,MNQ,1781008020,20958.25,20962,20956,20958.5,3313
2026-05-07,MNQ,1781008080,20960,20966.75,20957.5,20963.25,2121
2026-05-07,MNQ,1781008140,20964.25,20976,20964.25,20973.25,2788
2026-05-07,MNQ,1781008200,20973.25,20981.75,20970.5,20977.5,3104
2026-05-07,MNQ,1781008260,20979,20983.25,20976.25,20982.25,2927
2026-05-07,MNQ,1781008320,20981.5,20982,20976.75,20978,3270
2026-05-07,MNQ,1781008380,20978,20983.5,20976.75,20981,5886
2026-05-07,MNQ,1781008440,20981.25,20983.5,20981.25,20982.5,3752
2026-05-07,MNQ,1781008500,20982.75,20985.25,20977.25,20981,4074
2026-05-07,MNQ,1781008560,20980.5,20983.5,20977.5,20978.5,4110
2026-05-07,MNQ,1781008620,20978.5,20983.25,20978.25,20980.75,3171
2026-05-07,MNQ,1781008680,20980.25,20988.75,20977,20986.75,2824
2026-05-07,MNQ,1781008740,20985.75,20994.75,20983.25,20993.75,3123
2026-05-07,MNQ,1781008800,20993.5,21001,20993.25,20997.75,1952
2026-05-07,MNQ,1781008860,20997.25,21000.25,20994,20997.25,3602
2026-05-07,MNQ,1781008920,20997.5,21000.25,20991.5,20992,1801
2026-05-07,MNQ,1781008980,20992.25,20995.5,20991.75,20993.75,2510
2026-05-07,MNQ,1781009040,20993.25,20997,20992.5,20993.75,1808
2026-05-07,MNQ,1781009100,20993.25,20997,20987,20989.75,3236
