session_date,instrument,time,open,high,low,close,volume
2026-05-06,MES,1781097000,5509,5510,5507.75,5509.25,1140
2026-05-06,MES,1781097060,5509.25,5509.75,5508.5,5509.5,712
2026-05-06,MES,1781097120,5509.5,5509.75,5509,5509,299
2026-05-06,MES,1781097180,5509,5509.75,5508.25,5508.25,1235
2026-05-06,MES,1781097240,5508.25,5509,5507.25,5507.75,675
2026-05-06,MES,1781097300,5507.75,5508,5507.25,5507.5,1632
2026-05-06,MES,1781097360,5507.5,5507.5,5506,5507.5,4277
2026-05-06,MES,1781097420,5507.5,5507.5,5504.5,5505.25,6948
2026-05-06,MES,1781097480,5505.25,5508.5,5505,5507.75,2659
2026-05-06,MES,1781097540,5507.5,5507.75,5506.25,5506.75,1775
2026-05-06,MES,1781097600,5506.25,5507.5,5506,5507.5,3700
2026-05-06,MES,1781097660,5507.25,5507.75,5504.75,5506,4935
2026-05-06,MES,1781097720,5506,5507.75,5505,5506.75,2525
2026-05-06,MES,1781097780,5506.75,5507.75,5506.75,5507,463
2026-05-06,MES,1781097840,5507,5507.75,5506,5506.5,2136
2026-05-06,MES,1781097900,5506.5,5508.25,5506,5507.75,2040
2026-05-06,MES,1781097960,5507.75,5508,5506.75,5508,1211
2026-05-06,MES,1781098020,5508,5509,5507.25,5508.5,2067
2026-05-06,MES,1781098080,5508.5,5510.25,5507.75,5509,2291
2026-05-06,MES,1781098140,5509,5510.25,5507.5,5508.5,3002
2026-05-06,MES,1781098200,5508.5,5509,5507,5507.5,2240
2026-05-06,MES,1781098260,5507.25,5508.5,5506.75,5507.75,1968
2026-05-06,MES,1781098320,5507.5,5508.75,5507,5508,1744
2026-05-06,MES,1781098380,5508,5508.25,5506,5506.75,1890
2026-05-06,MES,1781098440,5507.25,5509.75,5506.5,5509.5,2247
2026-05-06,MES,1781098500,5509.25,5510.25,5508,5508.25,2065
2026-05-06,MES,1781098560,5508,5508.25,5506,5506.25,1963
2026-05-06,MES,1781098620,5506.5,5509.25,5506,5509.25,2516
2026-05-06,MES,1781098680,5508.75,5510.5,5508,5510.5,4500
2026-05-06,MES,1781098740,5510.25,5511,5509.5,5510.5,2477
2026-05-06,MES,1781098800,5510.5,5511.5,5508.75,5510,2714
2026-05-06,MES,1781098860,5509.75,5510.25,5507.5,5508.5,1625
2026-05-06,MES,1781098920,5508.5,5509.75,5508.25,5509.25,1580
2026-05-06,MES,1781098980,5509.25,5510.5,5508,5508.5,2218
2026-05-06,MES,1781099040,5508.5,5509.25,5505.75,5506.5,4602
2026-05-06,MES,1781099100,5507,5507.5,5505.25,5506.25,1654
2026-05-06,MES,1781099160,5506.25,5509.5,5506.25,5509,4372
2026-05-06,MES,1781099220,5509.5,5511,5509,5510.25,1407
2026-05-06,MES,1781099280,5510.25,5511,5510,5510.75,557
2026-05-06,MES,1781099340,5510.5,5512,5510.25,5511,1265
2026-05-06,MES,1781099400,5511,5512,5510.5,5510.75,967
2026-05-06,MES,1781099460,5510.5,5511.5,5510,5511.25,2001
2026-05-06,MES,1781099520,5511.5,5512,5510.5,5510.5,1306
2026-05-06,MES,1781099580,5510.25,5512.75,5510,5511.75,1959
2026-05-06,MES,1781099640,5512.25,5513,5511.5,5512.25,1569
2026-05-06,MES,1781099700,5512,5515.5,5512,5515.25,1908
2026-05-06,MES,1781099760,5515.25,5515.75,5514.5,5515,633
2026-05-06,MES,1781099820,5515.25,5515.5,5514,5515.25,1799
2026-05-06,MES,1781099880,5514.75,5515.5,5514.25,5514.25,1025
2026-05-06,MES,1781099940,5514.5,5514.75,5511.75,5513,2898
2026-05-06,MES,1781100000,5513.75,5514,5513,5513.25,1023
2026-05-06,MES,1781100060,5513,5514.25,5512,5513.5,1628
2026-05-06,MES,1781100120,5513.5,5516,5512.5,5515.75,2628
2026-05-06,MES,1781100180,5515.75,5516,5513.5,5514,2495
2026-05-06,MES,1781100240,5514,5514.25,5513,5513.5,1012
2026-05-06,MES,1781100300,5513.25,5516.25,5512.75,5515.5,4947
2026-05-06,MES,1781100360,5515.5,5516,5513.5,5514.25,4867
2026-05-06,MES,1781100420,5514.25,5516,5513.75,5515.5,4440
2026-05-06,MES,1781100480,5515.75,5516,5515.25,5515.25,2991
2026-05-06,MES,1781100540,5515,5516,5512.75,5513.75,4025
2026-05-06,MES,1781100600,5513.5,5514.25,5511.75,5512.75,2718
2026-05-06,MES,1781100660,5513,5513.75,5512.25,5513.5,2068
2026-05-06,MES,1781100720,5513.25,5513.5,5511.25,5511.5,2411
2026-05-06,MES,1781100780,5511.25,5514.5,5511,5513.75,3985
2026-05-06,MES,1781100840,5513.25,5513.5,5512.25,5512.75,1461
2026-05-06,MES,1781100900,5512.75,5513.5,5511.5,5512.5,2809
2026-05-06,MES,1781100960,5512.25,5513.5,5511.25,5511.5,2099
2026-05-06,MES,1781101020,5511.75,5514,5511.25,5513.75,2496
2026-05-06,MES,1781101080,5513.5,5513.75,5512,5512.25,2584
2026-05-06,MES,1781101140,5512,5513.25,5511.75,5512.75,758
2026-05-06,MES,1781101200,5513,5514,5511.75,5513.25,1786
2026-05-06,MES,1781101260,5513.5,5516,5513.5,5515.75,2854
2026-05-06,MES,1781101320,5515.5,5515.75,5512.5,5513.75,6803
2026-05-06,MES,1781101380,5514,5514,5513.25,5514,4182
2026-05-06,MES,1781101440,5513.75,5515.75,5512.5,5515,3730
2026-05-06,MES,1781101500,5515.25,5516,5513.75,5514.75,3400
2026-05-06,MES,1781101560,5514.5,5515.5,5513.25,5514.5,2180
2026-05-06,MES,1781101620,5514,5514,5509.75,5511,4169
2026-05-06,MES,1781101680,5511.25,5511.25,5510,5511.25,2512
2026-05-06,MES,1781101740,5511.25,5515.5,5511.25,5515,7263
2026-05-06,MES,1781101800,5515,5519,5514.75,5519,5089
2026-05-06,MES,1781101860,5518.75,5519,5516.5,5517,1579
2026-05-06,MES,1781101920,5517.25,5519,5517.25,5518.75,1661
2026-05-06,MES,1781101980,5518.5,5518.75,5517,5517.5,1349
2026-05-06,MES,1781102040,5517.75,5518,5515.75,5516,1687
2026-05-06,MES,1781102100,5515.5,5515.75,5513.25,5514.75,2359
2026-05-06,MES,1781102160,5514.5,5515,5514,5515,1102
2026-05-06,MES,1781102220,5515.25,5516,5513.75,5514.5,2740
2026-05-06,MES,1781102280,5514.75,5515.25,5511.75,5512.5,5583
2026-05-06,MES,1781102340,5512.75,5514,5511.5,5513,4333
2026-05-06,MES,1781102400,5513,5516.5,5512.5,5516.25,5579
2026-05-06,MES,1781102460,5516,5516.25,5512.25,5513.25,5197
2026-05-06,MES,1781102520,5513.25,5513.5,5510,5510.5,4117
2026-05-06,MES,1781102580,5510.5,5511.75,5510.25,5511.75,915
2026-05-06,MES,1781102640,5512,5512.5,5510.25,5510.25,1643
2026-05-06,MES,1781102700,5510.25,5510.5,5508.5,5509.5,1041
2026-05-06,MES,1781102760,5510,5510.75,5509.25,5510,673
2026-05-06,MES,1781102820,5510.25,5511.75,5510,5511,2284
2026-05-06,MES,1781102880,5511.25,5511.5,5508.5,5509.5,1447
2026-05-06,MES,1781102940,5509.75,5510.5,5507.25,5508.25,3402
2026-05-06,MES,1781103000,5508.25,5509.5,5506.75,5507.5,3305
2026-05-06,MES,1781103060,5507.75,5508.25,5506.5,5507.5,2054
2026-05-06,MES,1781103120,5507.5,5508,5505.75,5506.75,1742
2026-05-06,MES,1781103180,5506.75,5509.25,5506.5,5508.75,2853
2026-05-06,MES,1781103240,5508.75,5510,5507.25,5508,1927
2026-05-06,MES,1781103300,5508,5508.75,5507.75,5507.75,780
2026-05-06,MES,1781103360,5507.5,5508.5,5506.75,5508.5,1070
2026-05-06,MES,1781103420,5508.5,5509,5506,5507.25,1652
2026-05-06,MES,1781103480,5507.5,5508.5,5507.25,5507.5,2221
2026-05-06,MES,1781103540,5507.5,5507.5,5506.25,5507,2183
2026-05-06,MES,1781103600,5507,5507.5,5506.75,5507.5,1713
2026-05-06,MES,1781103660,5507.5,5508.75,5507,5508.25,2245
2026-05-06,MES,1781103720,5508.25,5508.5,5505.75,5506.25,1845
2026-05-06,MES,1781103780,5506.25,5508,5505.25,5507.5,1683
2026-05-06,MES,1781103840,5507.5,5509.25,5507.5,5508.5,1194
2026-05-06,MES,1781103900,5508.5,5509.25,5507.5,5508,1276
2026-05-06,MES,1781103960,5508,5508.5,5506.75,5507.5,659
2026-05-06,MES,1781104020,5507.5,5508.5,5507.25,5508.25,446
2026-05-06,MES,1781104080,5508,5508.25,5507.25,5508,266
2026-05-06,MES,1781104140,5508,5509.25,5507.5,5509,970
2026-05-06,MES,1781104200,5508.75,5510,5508.25,5509.5,542
2026-05-06,MES,1781104260,5509.25,5510.25,5507.75,5508,1343
2026-05-06,MES,1781104320,5508,5508.25,5506.25,5507,1375
2026-05-06,MES,1781104380,5506.75,5507.75,5506.25,5506.5,703
2026-05-06,MES,1781104440,5506.5,5507.5,5506,5506.75,917
2026-05-06,MES,1781104500,5507,5507.25,5505.25,5506.25,997
2026-05-06,MES,1781104560,5506.25,5507.25,5505.5,5506.75,513
2026-05-06,MES,1781104620,5506.5,5507,5505.75,5506.75,707
2026-05-06,MES,1781104680,5506.75,5507.25,5506,5507,462
2026-05-06,MES,1781104740,5507,5507.25,5505.25,5505.75,921
2026-05-06,MES,1781104800,5505.5,5506.25,5504.25,5506.25,2295
2026-05-06,MES,1781104860,5506.5,5507,5505.5,5507,2075
2026-05-06,MES,1781104920,5507,5508.5,5506.5,5508,1111
2026-05-06,MES,1781104980,5508.25,5508.25,5506.25,5506.75,471
2026-05-06,MES,1781105040,5506.75,5506.75,5506,5506.75,397
2026-05-06,MES,1781105100,5506.75,5508,5506.25,5508,794
2026-05-06,MES,1781105160,5508,5508.25,5506.25,5507.25,541
2026-05-06,MES,1781105220,5507.25,5507.75,5506.75,5507.5,214
2026-05-06,MES,1781105280,5507.25,5507.75,5505.75,5506,859
2026-05-06,MES,1781105340,5506,5507.5,5505.75,5506.75,427
2026-05-06,MES,1781105400,5506.75,5507.25,5505.75,5507,551
2026-05-06,MES,1781105460,5506.75,5507.75,5506.5,5506.5,289
2026-05-06,MES,1781105520,5506.5,5507,5505.25,5505.5,370
2026-05-06,MES,1781105580,5505.25,5506.75,5505,5506,375
2026-05-06,MES,1781105640,5506,5507.75,5506,5506.5,677
2026-05-06,MES,1781105700,5506.5,5508.25,5506,5507.5,668
2026-05-06,MES,1781105760,5507.75,5508.75,5507.5,5507.5,458
2026-05-06,MES,1781105820,5507.5,5507.75,5506.5,5507.25,395
2026-05-06,MES,1781105880,5507.25,5508,5506.5,5507,399
2026-05-06,MES,1781105940,5507,5507,5506.75,5506.75,207
2026-05-06,MES,1781106000,5507,5507.25,5505.5,5506,314
2026-05-06,MES,1781106060,5506,5507.5,5504.75,5507.25,393
2026-05-06,MES,1781106120,5507.25,5507.5,5506,5506.75,210
2026-05-06,MES,1781106180,5506.5,5507.25,5506,5506.75,351
2026-05-06,MES,1781106240,5506.75,5507,5506,5507,135
2026-05-06,MES,1781106300,5507,5510,5506.25,5509.25,582
2026-05-06,MES,1781106360,5509.25,5509.5,5508.25,5508.75,301
2026-05-06,MES,1781106420,5508.75,5509.5,5507.25,5507.75,418
2026-05-06,MES,1781106480,5508,5508.5,5506.25,5507,358
2026-05-06,MES,1781106540,5506.75,5507.25,5505.75,5506.75,214
2026-05-06,MES,1781106600,5506.75,5508.25,5506.75,5507.25,427
2026-05-06,MES,1781106660,5507.75,5508,5506.5,5507.5,379
2026-05-06,MES,1781106720,5507.5,5510.5,5507.25,5509.5,554
2026-05-06,MES,1781106780,5509.75,5510.75,5509,5509,374
2026-05-06,MES,1781106840,5509,5510,5508.25,5509.75,369
2026-05-06,MES,1781106900,5510.25,5510.25,5507,5507.5,290
2026-05-06,MES,1781106960,5507.75,5508.25,5505.25,5505.75,210
2026-05-06,MES,1781107020,5505.75,5506.5,5505,5505,306
2026-05-06,MES,1781107080,5504.75,5506,5503.75,5505.5,207
2026-05-06,MES,1781107140,5505.5,5505.5,5502.25,5503.25,390
2026-05-07,MNQ,1781083800,20961.25,20964,20959,20961.5,19517
2026-05-07,MNQ,1781083860,20961,20963.5,20956.5,20957.5,17053
2026-05-07,MNQ,1781083920,20957.75,20959,20953.25,20955,13429
2026-05-07,MNQ,1781083980,20955.5,20958.25,20955.5,20958,9847
2026-05-07,MNQ,1781084040,20958.5,20964,20958,20963,9669
2026-05-07,MNQ,1781084100,20962.75,20969.25,20961.5,20969,7484
2026-05-07,MNQ,1781084160,20968.75,20969,20962.5,20966.75,9145
2026-05-07,MNQ,1781084220,20966.75,20975.25,20963.75,20973,9377
2026-05-07,MNQ,1781084280,20972.75,20976.25,20969,20973.5,9434
2026-05-07,MNQ,1781084340,20974.25,20975.75,20970.25,20971.75,8781
2026-05-07,MNQ,1781084400,20971.5,20974.25,20967.5,20969.25,8306
2026-05-07,MNQ,1781084460,20969.5,20975.75,20967.75,20972.25,3808
2026-05-07,MNQ,1781084520,20972.75,20979.25,20969,20974,7184
2026-05-07,MNQ,1781084580,20974.25,20976,20974,20975.25,3310
2026-05-07,MNQ,1781084640,20974.75,20979.75,20971.75,20974.75,10370
2026-05-07,MNQ,1781084700,20975.25,20976,20974.25,20974.25,2653
2026-05-07,MNQ,1781084760,20974.25,20976,20973.25,20974.5,2722
2026-05-07,MNQ,1781084820,20974,20975,20970,20974.75,8824
2026-05-07,MNQ,1781084880,20974.75,20975,20970.25,20972,4802
2026-05-07,MNQ,1781084940,20973,20978.25,20971.25,20975,7940
2026-05-07,MNQ,1781085000,20974.75,20976.75,20972.5,20974.25,5257
2026-05-07,MNQ,1781085060,20973.75,20977.25,20970.25,20972.75,8791
2026-05-07,MNQ,1781085120,20973.25,20973.25,20969.5,20972.25,6858
2026-05-07,MNQ,1781085180,20972.25,20977.5,20969.5,20974.5,10897
2026-05-07,MNQ,1781085240,20973.75,20974.25,20968.5,20970.25,10505
2026-05-07,MNQ,1781085300,20969.75,20972.25,20965.5,20967.75,9391
2026-05-07,MNQ,1781085360,20967.75,20971.5,20965.75,20969,8690
2026-05-07,MNQ,1781085420,20968.5,20970.75,20966,20966.25,8333
2026-05-07,MNQ,1781085480,20966.75,20969,20962.25,20965.5,5768
2026-05-07,MNQ,1781085540,20965.25,20965.5,20961.25,20964.75,9408
2026-05-07,MNQ,1781085600,20964.5,20966,20959,20960.5,8472
2026-05-07,MNQ,1781085660,20960.25,20960.75,20953.5,20956.5,9024
2026-05-07,MNQ,1781085720,20956.5,20957.75,20955,20957.25,8079
2026-05-07,MNQ,1781085780,20957,20959,20957,20957.5,5514
2026-05-07,MNQ,1781085840,20957.75,20968.25,20957.25,20965.75,5146
2026-05-07,MNQ,1781085900,20965.5,20971.75,20964,20969.25,9060
2026-05-07,MNQ,1781085960,20968.25,20969.75,20965.25,20967,7503
2026-05-07,MNQ,1781086020,20967,20969.5,20959,20962,8580
2026-05-07,MNQ,1781086080,20962,20964.5,20959.5,20961.25,4563
2026-05-07,MNQ,1781086140,20960.75,20965.75,20958.5,20964.75,5849
2026-05-07,MNQ,1781086200,20964.75,20970,20964.5,20968.5,7698
2026-05-07,MNQ,1781086260,20968.75,20971.5,20961.5,20963,11938
2026-05-07,MNQ,1781086320,20962.75,20963,20958.25,20959.5,13056
2026-05-07,MNQ,1781086380,20960.25,20963,20953,20955.75,11800
2026-05-07,MNQ,1781086440,20956,20965.5,20953.75,20965,9563
2026-05-07,MNQ,1781086500,20964.5,20968,20963.5,20964,9113
2026-05-07,MNQ,1781086560,20964.25,20964.25,20962.75,20963.25,5844
2026-05-07,MNQ,1781086620,20962.75,20962.75,20957.25,20961.25,4121
2026-05-07,MNQ,1781086680,20962,20968,20958.75,20964.25,3522
2026-05-07,MNQ,1781086740,20964.5,20967.5,20962.75,20963.5,8883
2026-05-07,MNQ,1781086800,20963.25,20963.5,20958.25,20962,8310
2026-05-07,MNQ,1781086860,20962,20967,20961.5,20964.75,8269
2026-05-07,MNQ,1781086920,20965,20968.5,20956.75,20959.75,8456
2026-05-07,MNQ,1781086980,20960.75,20974.25,20959,20973.75,5062
2026-05-07,MNQ,1781087040,20973.5,20976.25,20970,20974.25,8499
2026-05-07,MNQ,1781087100,20974.25,20981.25,20973.5,20974.25,5859
2026-05-07,MNQ,1781087160,20974.5,20982.75,20972.5,20974.25,7728
2026-05-07,MNQ,1781087220,20973.25,20974.5,20962.25,20965.25,5269
2026-05-07,MNQ,1781087280,20965.75,20968,20964.75,20967.25,4157
2026-05-07,MNQ,1781087340,20966.75,20972,20965.75,20968.5,7970
2026-05-07,MNQ,1781087400,20970.25,20972,20949.75,20952.25,5563
2026-05-07,MNQ,1781087460,20951.25,20955.75,20947.25,20952,7352
2026-05-07,MNQ,1781087520,20953.25,20954.25,20947.25,20950.25,7064
2026-05-07,MNQ,1781087580,20951.25,20951.25,20946.5,20948,4919
2026-05-07,MNQ,1781087640,20949.5,20952.75,20945.75,20951.75,4427
2026-05-07,MNQ,1781087700,20951.5,20955.25,20946.25,20946.25,9772
2026-05-07,MNQ,1781087760,20946.25,20953.5,20944.25,20949.75,11326
2026-05-07,MNQ,1781087820,20949.25,20950.75,20947.75,20950,8677
2026-05-07,MNQ,1781087880,20950,20965.25,20946.75,20963.25,7480
2026-05-07,MNQ,1781087940,20965.25,20970.5,20961.75,20967.75,9523
2026-05-07,MNQ,1781088000,20967.5,20978.25,20966.5,20974.5,8997
2026-05-07,MNQ,1781088060,20973.5,20974.75,20961.25,20963.5,7500
2026-05-07,MNQ,1781088120,20963,20976.25,20962.25,20973,7026
2026-05-07,MNQ,1781088180,20974.25,20977,20970,20971.25,3084
2026-05-07,MNQ,1781088240,20969.5,20976.5,20967,20974,6614
2026-05-07,MNQ,1781088300,20974,20978.75,20972.25,20974.25,4411
2026-05-07,MNQ,1781088360,20975.75,20990.75,20974.5,20974.5,6065
2026-05-07,MNQ,1781088420,20973,20977.75,20970.5,20973.75,6055
2026-05-07,MNQ,1781088480,20974.25,20975.75,20972,20975.5,3069
2026-05-07,MNQ,1781088540,20976,20982.25,20974.5,20974.5,5749
2026-05-07,MNQ,1781088600,20973.75,20983.5,20972.25,20974.25,5315
2026-05-07,MNQ,1781088660,20973.75,20979.5,20973.5,20975,8439
2026-05-07,MNQ,1781088720,20973.75,20974.25,20971.5,20972.25,9592
2026-05-07,MNQ,1781088780,20973.5,20976.25,20964.75,20968.25,9203
2026-05-07,MNQ,1781088840,20968.5,20972,20965.5,20969.75,9291
2026-05-07,MNQ,1781088900,20969.5,20983,20967,20975,8091
2026-05-07,MNQ,1781088960,20975.75,20982.25,20974,20974.25,4744
2026-05-07,MNQ,1781089020,20974.75,20976.25,20971.75,20971.75,3744
2026-05-07,MNQ,1781089080,20972.25,20974,20966.25,20966.25,6403
2026-05-07,MNQ,1781089140,20965.5,20968,20950.5,20953.25,9318
2026-05-07,MNQ,1781089200,20953.75,20956,20950.75,20955.75,10827
2026-05-07,MNQ,1781089260,20956,20956,20944.5,20946.25,9833
2026-05-07,MNQ,1781089320,20946.25,20951,20943,20949.5,7467
2026-05-07,MNQ,1781089380,20947.5,20949.5,20944.25,20946.75,4025
2026-05-07,MNQ,1781089440,20946.75,20957,20945.25,20956,7805
2026-05-07,MNQ,1781089500,20955.5,20956,20950,20951.75,7558
2026-05-07,MNQ,1781089560,20952.25,20956.25,20951.5,20951.5,8060
2026-05-07,MNQ,1781089620,20951.5,20966,20948,20962.75,6049
2026-05-07,MNQ,1781089680,20962.75,20968.5,20959,20966.25,5778
2026-05-07,MNQ,1781089740,20964.5,20969.75,20962.75,20968,4554
2026-05-07,MNQ,1781089800,20967.75,20970.5,20962.75,20966.75,5944
2026-05-07,MNQ,1781089860,20968,20969.5,20957.25,20959.75,4009
2026-05-07,MNQ,1781089920,20960.75,20963.75,20951.75,20954.25,4523
2026-05-07,MNQ,1781089980,20953,20961.5,20951.75,20958.5,4561
2026-05-07,MNQ,1781090040,20959.25,20962,20957.25,20957.5,7088
2026-05-07,MNQ,1781090100,20956.25,20964,20954.25,20962,4695
2026-05-07,MNQ,1781090160,20962.25,20968.75,20959.5,20967.25,5673
2026-05-07,MNQ,1781090220,20968.25,20981.25,20968,20974.5,5163
2026-05-07,MNQ,1781090280,20975.75,20975.75,20961,20962.5,5575
2026-05-07,MNQ,1781090340,20964.5,20967,20961,20967,10293
2026-05-07,MNQ,1781090400,20966.25,20969.75,20957,20958.75,11782
2026-05-07,MNQ,1781090460,20959,20961.75,20957.25,20959.25,9918
2026-05-07,MNQ,1781090520,20960.25,20962.5,20958,20958.75,8561
2026-05-07,MNQ,1781090580,20957.75,20966.75,20956,20965.5,8617
2026-05-07,MNQ,1781090640,20964.25,20971.25,20960.75,20969,6770
2026-05-07,MNQ,1781090700,20970.75,20978,20969.75,20974.75,3455
2026-05-07,MNQ,1781090760,20975.75,20977.25,20974.25,20975,5473
2026-05-07,MNQ,1781090820,20974.75,20978,20973.75,20974.5,5066
2026-05-07,MNQ,1781090880,20977,20981.75,20974.5,20974.5,3777
2026-05-07,MNQ,1781090940,20975.5,20975.5,20973.5,20973.75,2348
2026-05-07,MNQ,1781091000,20974.75,20976.25,20971.5,20975.5,2560
2026-05-07,MNQ,1781091060,20976.5,20979.75,20967.5,20971.25,3132
2026-05-07,MNQ,1781091120,20970.25,20980.5,20969.75,20975,2447
2026-05-07,MNQ,1781091180,20976.25,20976.5,20968.75,20970.75,3046
2026-05-07,MNQ,1781091240,20970,20980.25,20969.25,20974.75,4731
2026-05-07,MNQ,1781091300,20975,20977.75,20972.75,20975,4519
2026-05-07,MNQ,1781091360,20975.75,20976.5,20966,20969.75,4672
2026-05-07,MNQ,1781091420,20969,20979.25,20966.25,20974.5,3182
2026-05-07,MNQ,1781091480,20974,20978.25,20972.75,20974.25,3276
2026-05-07,MNQ,1781091540,20975.5,20976.75,20969,20971.5,2335
2026-05-07,MNQ,1781091600,20970,20975,20967.75,20972.5,2472
2026-05-07,MNQ,1781091660,20972.25,20975,20968.25,20968.5,2401
2026-05-07,MNQ,1781091720,20967.75,20969.25,20966.25,20967.75,1345
2026-05-07,MNQ,1781091780,20967,20967.75,20961.75,20964.5,2180
2026-05-07,MNQ,1781091840,20963.75,20966.75,20959.5,20961,2664
2026-05-07,MNQ,1781091900,20960.75,20974,20960.75,20971.5,4413
2026-05-07,MNQ,1781091960,20971,20972.25,20962.75,20964.25,4696
2026-05-07,MNQ,1781092020,20964.75,20966.75,20961.5,20962.25,4074
2026-05-07,MNQ,1781092080,20961.5,20970.5,20961,20967.5,3664
2026-05-07,MNQ,1781092140,20966.75,20968.5,20960.75,20964.5,2979
2026-05-07,MNQ,1781092200,20963.75,20965.25,20954.25,20957.25,2589
2026-05-07,MNQ,1781092260,20957.25,20967,20956.5,20965.75,3334
2026-05-07,MNQ,1781092320,20966,20966,20960.25,20964.25,2354
2026-05-07,MNQ,1781092380,20963.5,20969.5,20961.5,20966.25,1658
2026-05-07,MNQ,1781092440,20967,20967,20953.5,20954.75,1339
2026-05-07,MNQ,1781092500,20954.75,20957,20943,20943,1945
2026-05-07,MNQ,1781092560,20944.25,20950.25,20940.25,20948.5,1340
2026-05-07,MNQ,1781092620,20948.5,20959,20946.75,20956.75,2257
2026-05-07,MNQ,1781092680,20957.25,20969.5,20956.75,20969.5,1257
2026-05-07,MNQ,1781092740,20970,20973.5,20963.75,20966,1629
2026-05-07,MNQ,1781092800,20967.25,20973.75,20965.75,20972.25,1866
2026-05-07,MNQ,1781092860,20970,20972.25,20954.5,20957.75,2562
2026-05-07,MNQ,1781092920,20958.75,20963.5,20956.5,20959.75,3445
2026-05-07,MNQ,1781092980,20959.75,20961.75,20955.25,20958,2103
2026-05-07,MNQ,1781093040,20959,20959.75,20957,20958.25,1337
2026-05-07,MNQ,1781093100,20960,20961.5,20956.25,20959,1535
2026-05-07,MNQ,1781093160,20959.25,20959.75,20954.25,20956.75,2925
2026-05-07,MNQ,1781093220,20956.75,20965.25,20952,20965.25,2117
2026-05-07,MNQ,1781093280,20965.5,20965.75,20951.75,20953,2120
2026-05-07,MNQ,1781093340,20953.25,20953.75,20946.25,20949,3080
2026-05-07,MNQ,1781093400,20947.25,20947.75,20942,20945.75,2907
2026-05-07,MNQ,1781093460,20945.75,20947.25,20930.25,20931.75,2524
2026-05-07,MNQ,1781093520,20932,20939.5,20930,20936,3339
2026-05-07,MNQ,1781093580,20935.5,20936.5,20930.75,20932.5,2688
2026-05-07,MNQ,1781093640,20933.75,20934.75,20926.75,20929,2521
2026-05-07,MNQ,1781093700,20929.5,20935.25,20927.75,20933.5,2118
2026-05-07,MNQ,1781093760,20933,20938.5,20930,20937.5,2753
2026-05-07,MNQ,1781093820,20936.75,20938.25,20922.75,20924.25,1945
2026-05-07,MNQ,1781093880,20924,20927,20915,20918.25,1836
2026-05-07,MNQ,1781093940,20918.25,20923.5,20915.75,20918.75,2399
2026-05-07,MNQ,1781094000,20919.25,20924,20918.75,20918.75,1493
2026-05-07,MNQ,1781094060,20920,20925.5,20918.5,20925,2657
2026-05-07,MNQ,1781094120,20924.75,20928.5,20923.25,20925.25,2040
2026-05-07,MNQ,1781094180,20925.25,20935.5,20922.75,20931.5,2419
2026-05-07,MNQ,1781094240,20933.25,20934.5,20930,20931.25,2120
2026-05-07,MNQ,1781094300,20930.75,20942.5,20929.25,20942.5,1384
2026-05-07,MNQ,1781094360,20943.75,20947,20938.25,20939.75,1757
2026-05-07,MNQ,1781094420,20939.75,20949.75,20937.75,20947.75,3727
2026-05-07,MNQ,1781094480,20947.25,20947.5,20944.5,20946.25,2933
2026-05-07,MNQ,1781094540,20946.25,20953.5,20943,20950.5,3057
2026-05-07,MNQ,1781094600,20949.5,20964,20947.5,20962.75,2052
2026-05-07,MNQ,1781094660,20961.75,20965.75,20949.5,20950.75,2960
2026-05-07,MNQ,1781094720,20951.25,20951.75,20949,20951,1762
2026-05-07,MNQ,1781094780,20953,20954.5,20940.5,20942.25,2118
2026-05-07,MNQ,1781094840,20942.5,20942.75,20935.25,20935.25,1233
2026-05-07,MNQ,1781094900,20936.5,20942.25,20933.75,20937.5,2894
2026-05-07,MNQ,1781094960,20937.75,20948.75,20936,20946,2312
2026-05-07,MNQ,1781095020,20945.5,20946.5,20939.5,20943.25,1732
2026-05-07,MNQ,1781095080,20943.5,20944.25,20942,20942,1286
2026-05-07,MNQ,1781095140,20941.75,20947.5,20941.5,20942.5,2763
2026-05-07,MNQ,1781095200,20941.75,20951.5,20938.25,20950.75,2639
2026-05-07,MNQ,1781095260,20952,20964.5,20949,20963.5,7942
2026-05-07,MNQ,1781095320,20962.5,20964,20957.5,20960.75,9302
2026-05-07,MNQ,1781095380,20961.5,20961.75,20952,20954.25,4932
2026-05-07,MNQ,1781095440,20954.5,20956,20949.75,20950.25,5581
2026-05-07,MNQ,1781095500,20950.5,20950.5,20948.75,20949.5,3361
2026-05-07,MNQ,1781095560,20950,20953,20949,20952.5,3216
2026-05-07,MNQ,1781095620,20953,20953.5,20950.5,20952.75,2930
2026-05-07,MNQ,1781095680,20952.5,20956.75,20948.25,20951,3055
2026-05-07,MNQ,1781095740,20950.5,20952,20947.75,20948.25,2670
2026-05-07,MNQ,1781095800,20949.25,20953.5,20946.5,20950.5,1631
2026-05-07,MNQ,1781095860,20950.25,20957,20947.25,20954.75,3702
2026-05-07,MNQ,1781095920,20954.75,20958.75,20952.75,20954.25,2390
2026-05-07,MNQ,1781095980,20954.75,20961.75,20953,20961,1356
2026-05-07,MNQ,1781096040,20961.25,20968.75,20960.5,20965.25,3316
2026-05-07,MNQ,1781096100,20964.5,20966.5,20962.75,20962.75,3548
2026-05-07,MNQ,1781096160,20963,20963,20961,20961.75,2961
2026-05-07,MNQ,1781096220,20961.75,20969.75,20961,20966.75,2860
