session_date,instrument,time,open,high,low,close,volume
2026-05-08,MNQ,1780931820,19427,19430.75,19427,19427.75,1160
2026-05-08,MNQ,1780931880,19427.75,19431.75,19423,19424.25,1163
2026-05-08,MNQ,1780931940,19424.5,19425.25,19419.25,19420,1697
2026-05-08,MNQ,1780932000,19419.75,19420.25,19413.5,19415.5,2156
2026-05-08,MNQ,1780932060,19415.5,19417.5,19408.75,19408.75,1561
2026-05-08,MNQ,1780932120,19408,19410.5,19405.5,19407,1038
2026-05-08,MNQ,1780932180,19407.25,19413.5,19407.25,19409.75,1857
2026-05-08,MNQ,1780932240,19409.75,19411,19407.5,19407.75,1487
2026-05-08,MNQ,1780932300,19407.75,19408.75,19407,19407,270
2026-05-08,MNQ,1780932360,19407.5,19409.75,19405.75,19407.5,1179
2026-05-08,MNQ,1780932420,19407.5,19407.75,19404.75,19406.5,765
2026-05-08,MNQ,1780932480,19406.75,19410.25,19404.5,19404.75,2386
2026-05-08,MNQ,1780932540,19404.25,19407.25,19404.25,19406.25,500
2026-05-08,MNQ,1780932600,19405.75,19407.75,19403.25,19404.75,1658
2026-05-08,MNQ,1780932660,19404.25,19414,19404.25,19410.25,783
2026-05-08,MNQ,1780932720,19411,19412.25,19396.75,19396.75,1089
2026-05-08,MNQ,1780932780,19396.25,19398.75,19395.5,19396.75,868
2026-05-08,MNQ,1780932840,19396.25,19397,19383.25,19384.5,1817
2026-05-08,MNQ,1780932900,19384.5,19387,19383.5,19384,1536
2026-05-08,MNQ,1780932960,19383.25,19385.75,19375.5,19375.5,1856
2026-05-08,MNQ,1780933020,19375.5,19376.75,19371.75,19373.5,1598
2026-05-08,MNQ,1780933080,19374,19383.25,19373.5,19380.25,1551
2026-05-08,MNQ,1780933140,19380.5,19383.25,19367.5,19368.25,1560
2026-05-08,MNQ,1780933200,19368,19369.25,19359.75,19360.25,1100
2026-05-08,MNQ,1780933260,19358.75,19363.25,19358.25,19359.75,820
2026-05-08,MNQ,1780933320,19360.25,19363.25,19355,19355.25,1012
2026-05-08,MNQ,1780933380,19354.5,19357.5,19354.5,19357.5,486
2026-05-08,MNQ,1780933440,19358.5,19372.25,19355.75,19368,732
2026-05-08,MNQ,1780933500,19368.25,19371.5,19364.75,19366,835
2026-05-08,MNQ,1780933560,19365.75,19369.5,19364.25,19364.25,791
2026-05-08,MNQ,1780933620,19364.75,19366,19361.75,19362.25,446
2026-05-08,MNQ,1780933680,19362.75,19365.75,19362,19362.5,634
2026-05-08,MNQ,1780933740,19362.75,19364,19362.5,19362.5,371
2026-05-08,MNQ,1780933800,19362.5,19365.5,19359,19359.5,865
2026-05-08,MNQ,1780933860,19359.25,19359.75,19358.75,19358.75,231
2026-05-08,MNQ,1780933920,19359,19360.25,19356.75,19356.75,291
2026-05-08,MNQ,1780933980,19357,19360.5,19354.25,19354.25,366
2026-05-08,MNQ,1780934040,19355,19362.75,19353.5,19359.25,309
2026-05-08,MNQ,1780934100,19359.75,19365.25,19358.5,19362.5,352
2026-05-08,MNQ,1780934160,19362.75,19364.25,19362,19362.5,195
2026-05-08,MNQ,1780934220,19362.75,19365.25,19362.75,19364.5,389
2026-05-08,MNQ,1780934280,19365.5,19368.5,19365.5,19367,216
2026-05-08,MNQ,1780934340,19367.25,19370.5,19366.75,19366.75,192
2026-05-11,MNQ,1780911000,20098.75,20110.5,20095.75,20109.5,8185
2026-05-11,MNQ,1780911060,20109,20112.5,20105.5,20111,9384
2026-05-11,MNQ,1780911120,20112,20115.5,20106.5,20106.5,7222
2026-05-11,MNQ,1780911180,20106.25,20108.5,20104.25,20108,7610
2026-05-11,MNQ,1780911240,20108.5,20120,20106,20118,4336
2026-05-11,MNQ,1780911300,20117.5,20120.25,20110,20112.5,8432
2026-05-11,MNQ,1780911360,20111,20112.75,20105.5,20109,7489
2026-05-11,MNQ,1780911420,20108.25,20122.5,20108.25,20121.25,8943
2026-05-11,MNQ,1780911480,20121.5,20122.5,20114,20115.75,7229
2026-05-11,MNQ,1780911540,20114.5,20117.5,20105,20105,5155
2026-05-11,MNQ,1780911600,20104.5,20109.75,20103.5,20108.5,4771
2026-05-11,MNQ,1780911660,20107.75,20108.25,20100,20103.25,6248
2026-05-11,MNQ,1780911720,20102.75,20104.5,20098.25,20099.5,8263
2026-05-11,MNQ,1780911780,20099.75,20107.25,20097.75,20105.25,7736
2026-05-11,MNQ,1780911840,20105,20108,20096.5,20099.5,8506
2026-05-11,MNQ,1780911900,20098.5,20106.25,20098.25,20103,8035
2026-05-11,MNQ,1780911960,20102,20102.25,20097.25,20098,9103
2026-05-11,MNQ,1780912020,20098,20101.25,20094.25,20095.25,8421
2026-05-11,MNQ,1780912080,20095.5,20098.75,20089.25,20090.25,4329
2026-05-11,MNQ,1780912140,20090.25,20092.75,20088.25,20090,4538
2026-05-11,MNQ,1780912200,20089.75,20091,20088.75,20088.75,4588
2026-05-11,MNQ,1780912260,20088.75,20091.75,20084.75,20086.25,8894
2026-05-11,MNQ,1780912320,20086,20087,20084.75,20086.25,3364
2026-05-11,MNQ,1780912380,20086.5,20093.25,20084.5,20090,7411
2026-05-11,MNQ,1780912440,20089.75,20090.75,20086,20088,6421
2026-05-11,MNQ,1780912500,20088.25,20090.5,20086.25,20087.5,6798
2026-05-11,MNQ,1780912560,20087.25,20087.5,20084.5,20085.25,4131
2026-05-11,MNQ,1780912620,20085.5,20091.5,20084.25,20088.75,9020
2026-05-11,MNQ,1780912680,20088.75,20089,20084,20087.25,9592
2026-05-11,MNQ,1780912740,20087,20092.25,20084,20092,7555
2026-05-11,MNQ,1780912800,20092,20094.75,20090.25,20091,6637
2026-05-11,MNQ,1780912860,20091.25,20094,20091,20092,8386
2026-05-11,MNQ,1780912920,20092.25,20097.5,20091.5,20094.75,10948
2026-05-11,MNQ,1780912980,20094.5,20097.25,20093.25,20097,12455
2026-05-11,MNQ,1780913040,20098,20098,20093.25,20095.75,11134
2026-05-11,MNQ,1780913100,20096.75,20104,20096.25,20103.25,7935
2026-05-11,MNQ,1780913160,20102.75,20106,20100,20105,7118
2026-05-11,MNQ,1780913220,20106.25,20107.5,20104,20104,4579
2026-05-11,MNQ,1780913280,20104.75,20110.5,20101.25,20108,5177
2026-05-11,MNQ,1780913340,20109.25,20111,20105.25,20105.75,14167
2026-05-11,MNQ,1780913400,20104.5,20109.5,20104.5,20105,35949
2026-05-11,MNQ,1780913460,20105.25,20109.75,20101.75,20107,23018
2026-05-11,MNQ,1780913520,20107.75,20110.75,20105.5,20105.5,9647
2026-05-11,MNQ,1780913580,20105.25,20105.75,20103.75,20104,5203
2026-05-11,MNQ,1780913640,20104.25,20108.5,20101.25,20107.75,4274
2026-05-11,MNQ,1780913700,20108.25,20116.75,20107,20114.5,5120
2026-05-11,MNQ,1780913760,20115,20121.75,20113,20119.25,5587
2026-05-11,MNQ,1780913820,20119,20121.25,20119,20119,4045
2026-05-11,MNQ,1780913880,20118.5,20124,20116,20123.25,9732
2026-05-11,MNQ,1780913940,20124,20125.5,20118.75,20119,32027
2026-05-11,MNQ,1780914000,20119,20119.5,20115,20116.5,27479
2026-05-11,MNQ,1780914060,20116,20119.75,20114.75,20115.25,35957
2026-05-11,MNQ,1780914120,20115.5,20120,20115,20118,21804
2026-05-11,MNQ,1780914180,20117.5,20118.5,20116.5,20117.75,2609
2026-05-11,MNQ,1780914240,20118.25,20120,20115.5,20116.5,4909
2026-05-11,MNQ,1780914300,20116.25,20116.25,20109.5,20112.5,6224
2026-05-11,MNQ,1780914360,20111.5,20113,20108.75,20109,6260
2026-05-11,MNQ,1780914420,20109.5,20112.75,20105.5,20106.25,5530
2026-05-11,MNQ,1780914480,20106.25,20108.5,20105.25,20107.75,3443
2026-05-11,MNQ,1780914540,20107.25,20109.75,20106.25,20107.75,6294
2026-05-11,MNQ,1780914600,20106.75,20111.5,20105.5,20111.5,8913
2026-05-11,MNQ,1780914660,20111.5,20117,20111,20117,4737
2026-05-11,MNQ,1780914720,20116.75,20117,20114.25,20116.75,2307
2026-05-11,MNQ,1780914780,20116.75,20116.75,20116.25,20116.25,2407
2026-05-11,MNQ,1780914840,20116.5,20120.75,20116.25,20118.5,7446
2026-05-11,MNQ,1780914900,20118.25,20119.25,20116.5,20117.5,7334
2026-05-11,MNQ,1780914960,20118,20120,20116.25,20119.5,8428
2026-05-11,MNQ,1780915020,20119.5,20120.25,20116.75,20120,6946
2026-05-11,MNQ,1780915080,20119,20120.25,20116.75,20117.75,6191
2026-05-11,MNQ,1780915140,20117.75,20122,20115.5,20120,7272
2026-05-11,MNQ,1780915200,20119.75,20123,20117.5,20119.5,6286
2026-05-11,MNQ,1780915260,20119.75,20120,20116,20117.25,8957
2026-05-11,MNQ,1780915320,20116.25,20116.75,20114.75,20115.75,1841
2026-05-11,MNQ,1780915380,20115.5,20123.25,20115,20122.25,6618
2026-05-11,MNQ,1780915440,20123,20126,20114,20115.75,5597
2026-05-11,MNQ,1780915500,20116,20133.5,20114,20131,7129
2026-05-11,MNQ,1780915560,20130.75,20134,20128.25,20131,10382
2026-05-11,MNQ,1780915620,20132,20133.75,20127,20129.75,7672
2026-05-11,MNQ,1780915680,20130.25,20132.5,20127.5,20129.75,8661
2026-05-11,MNQ,1780915740,20129.75,20131.5,20127.5,20129.5,5923
2026-05-11,MNQ,1780915800,20129.75,20134.75,20129,20131.5,3636
2026-05-11,MNQ,1780915860,20131.25,20132,20124.75,20126,3340
2026-05-11,MNQ,1780915920,20126,20126.25,20125,20126.25,1622
2026-05-11,MNQ,1780915980,20126.25,20132.25,20124.5,20130.5,6197
2026-05-11,MNQ,1780916040,20131,20131.5,20129.25,20130.5,2810
2026-05-11,MNQ,1780916100,20130,20133.25,20127,20130,8725
2026-05-11,MNQ,1780916160,20128.75,20130,20120.25,20122,4046
2026-05-11,MNQ,1780916220,20122.25,20124.75,20120,20122.5,10122
2026-05-11,MNQ,1780916280,20122,20122.25,20121,20121,6581
2026-05-11,MNQ,1780916340,20121,20123.75,20120,20121,6246
2026-05-11,MNQ,1780916400,20120.75,20123,20117.75,20118.5,6049
2026-05-11,MNQ,1780916460,20118,20118.75,20114.75,20118.5,6114
2026-05-11,MNQ,1780916520,20118.75,20119,20112.75,20114.5,6521
2026-05-11,MNQ,1780916580,20114.25,20115,20112,20114.25,3658
2026-05-11,MNQ,1780916640,20114.75,20117.25,20111.75,20113,4354
2026-05-11,MNQ,1780916700,20113,20113.25,20107.25,20110.25,7662
2026-05-11,MNQ,1780916760,20110.25,20111.5,20105.5,20108,4876
2026-05-11,MNQ,1780916820,20108.75,20108.75,20105.75,20106.75,2139
2026-05-11,MNQ,1780916880,20107,20112.25,20104,20112.25,7928
2026-05-11,MNQ,1780916940,20112,20112.5,20110.75,20111,5553
2026-05-11,MNQ,1780917000,20110.75,20113.75,20110.5,20112,5303
2026-05-11,MNQ,1780917060,20112,20115.25,20109.5,20112.5,6905
2026-05-11,MNQ,1780917120,20112.75,20115.25,20112.75,20113.5,5072
2026-05-11,MNQ,1780917180,20113.25,20117.75,20113.25,20115,3278
2026-05-11,MNQ,1780917240,20114.75,20120.75,20114.75,20120.5,6438
2026-05-11,MNQ,1780917300,20120.5,20121.75,20120,20121.25,5162
2026-05-11,MNQ,1780917360,20122,20123.5,20118,20121,6714
2026-05-11,MNQ,1780917420,20121.75,20124.25,20119.25,20121,7021
2026-05-11,MNQ,1780917480,20121.5,20125.75,20119.25,20123.75,7059
2026-05-11,MNQ,1780917540,20124.25,20128.75,20122.75,20125.25,3796
2026-05-11,MNQ,1780917600,20124.5,20128.25,20122.75,20126,4706
2026-05-11,MNQ,1780917660,20125.75,20128.25,20117,20117.75,7409
2026-05-11,MNQ,1780917720,20117.5,20126,20117.5,20126,3306
2026-05-11,MNQ,1780917780,20125.75,20132.5,20123,20128.75,4704
2026-05-11,MNQ,1780917840,20129.25,20131.5,20120,20120.25,6505
2026-05-11,MNQ,1780917900,20120.25,20121.75,20116.5,20120.5,10418
2026-05-11,MNQ,1780917960,20121.5,20129.25,20119.75,20126.5,9142
2026-05-11,MNQ,1780918020,20125.25,20127.75,20121.5,20122.5,6261
2026-05-11,MNQ,1780918080,20122.75,20130.25,20121.5,20129.25,4281
2026-05-11,MNQ,1780918140,20129,20131.5,20126.5,20128.5,2458
2026-05-11,MNQ,1780918200,20128,20129.75,20120.5,20122.25,3539
2026-05-11,MNQ,1780918260,20122.25,20133.25,20122,20133.25,2837
2026-05-11,MNQ,1780918320,20133.5,20133.75,20129.75,20131.5,2415
2026-05-11,MNQ,1780918380,20131.75,20134,20126.75,20126.75,1559
2026-05-11,MNQ,1780918440,20126.5,20128.25,20125.25,20127.75,1680
2026-05-11,MNQ,1780918500,20127.5,20131,20124.25,20128.75,1131
2026-05-11,MNQ,1780918560,20129,20129.5,20126,20127.25,1587
2026-05-11,MNQ,1780918620,20127.5,20130.75,20126.25,20129,2530
2026-05-11,MNQ,1780918680,20129,20131.75,20128.5,20131.25,1038
2026-05-11,MNQ,1780918740,20131.5,20136,20128.5,20133.5,2351
2026-05-11,MNQ,1780918800,20133.5,20138.5,20132.5,20135.5,3129
2026-05-11,MNQ,1780918860,20135.5,20137,20131,20134.75,1374
2026-05-11,MNQ,1780918920,20134.75,20140.25,20131.5,20138,2845
2026-05-11,MNQ,1780918980,20138.5,20138.5,20135.25,20137.25,2007
2026-05-11,MNQ,1780919040,20137,20139.5,20131.75,20132.75,2226
2026-05-11,MNQ,1780919100,20133.25,20138.5,20132,20136.5,2657
2026-05-11,MNQ,1780919160,20136.5,20140,20135,20137.25,2913
2026-05-11,MNQ,1780919220,20138,20141.75,20135,20140.5,1863
2026-05-11,MNQ,1780919280,20140.25,20141.25,20136.75,20141.25,2356
2026-05-11,MNQ,1780919340,20140.5,20144.25,20139.5,20144,2802
2026-05-11,MNQ,1780919400,20144.25,20148.25,20141.25,20147,2725
2026-05-11,MNQ,1780919460,20146.75,20146.75,20142.75,20144,1183
2026-05-11,MNQ,1780919520,20144.75,20147.25,20140.75,20143.5,2749
2026-05-11,MNQ,1780919580,20143.75,20145.5,20141.75,20145.5,1723
2026-05-11,MNQ,1780919640,20145.5,20146,20138,20138,3726
2026-05-11,MNQ,1780919700,20138.75,20139.25,20134.5,20137,1767
2026-05-11,MNQ,1780919760,20136.75,20145.5,20136.75,20144.25,2368
2026-05-11,MNQ,1780919820,20144,20144,20139.25,20141.25,2408
2026-05-11,MNQ,1780919880,20140.25,20144.5,20139.25,20143.75,2117
2026-05-11,MNQ,1780919940,20143,20147.5,20139.25,20146.75,2386
2026-05-11,MNQ,1780920000,20146.75,20147.25,20142.75,20145.5,1854
2026-05-11,MNQ,1780920060,20145,20148.25,20140.25,20142,2303
2026-05-11,MNQ,1780920120,20142,20149,20141.25,20148.25,3191
2026-05-11,MNQ,1780920180,20147.5,20147.5,20145.5,20145.5,657
2026-05-11,MNQ,1780920240,20144.25,20146.5,20138.75,20143,2455
2026-05-11,MNQ,1780920300,20142.5,20146.25,20139.75,20144,2333
2026-05-11,MNQ,1780920360,20144,20148.5,20144,20147.25,1790
2026-05-11,MNQ,1780920420,20147.5,20155.75,20144.25,20154.5,2668
2026-05-11,MNQ,1780920480,20154.25,20159.25,20150,20159.25,1207
2026-05-11,MNQ,1780920540,20160,20160,20157.5,20158.25,1327
2026-05-11,MNQ,1780920600,20158.75,20159.25,20157.25,20159.25,1536
2026-05-11,MNQ,1780920660,20159,20159.75,20157.75,20159.25,792
2026-05-11,MNQ,1780920720,20159,20159.25,20154,20158,1420
2026-05-11,MNQ,1780920780,20157.5,20159.75,20157.5,20159.75,1715
2026-05-11,MNQ,1780920840,20159.5,20160,20156.75,20160,2151
2026-05-11,MNQ,1780920900,20159.75,20161,20154.5,20156.75,2786
2026-05-11,MNQ,1780920960,20156.5,20157.75,20154.75,20157.75,1338
2026-05-11,MNQ,1780921020,20157,20159,20155.25,20156.75,2625
2026-05-11,MNQ,1780921080,20157,20159.75,20153.5,20158.25,4331
2026-05-11,MNQ,1780921140,20158.5,20158.5,20152.5,20154.5,4556
2026-05-11,MNQ,1780921200,20154.75,20154.75,20151,20152.25,3427
2026-05-11,MNQ,1780921260,20151.75,20154.5,20149.75,20150.5,2802
2026-05-11,MNQ,1780921320,20151,20153.25,20146.75,20150,3275
2026-05-11,MNQ,1780921380,20150.25,20154,20149.5,20151,1809
2026-05-11,MNQ,1780921440,20151,20155.25,20149.25,20155.25,1582
2026-05-11,MNQ,1780921500,20155.25,20157.5,20149.75,20153,3434
2026-05-11,MNQ,1780921560,20152.75,20152.75,20147.25,20150,1446
2026-05-11,MNQ,1780921620,20150,20152.75,20146.75,20151,2734
2026-05-11,MNQ,1780921680,20150.5,20151.25,20143.75,20146.75,1273
2026-05-11,MNQ,1780921740,20146.5,20148.75,20134,20136.5,3245
2026-05-11,MNQ,1780921800,20137,20154,20136.25,20152,2125
2026-05-11,MNQ,1780921860,20151,20151.75,20146.75,20149.75,2821
2026-05-11,MNQ,1780921920,20150.75,20154,20149,20152,2374
2026-05-11,MNQ,1780921980,20150,20150.75,20147.25,20149.75,881
2026-05-11,MNQ,1780922040,20148.5,20153,20144.75,20150.75,1678
2026-05-11,MNQ,1780922100,20149.5,20151.75,20143,20144.75,3662
2026-05-11,MNQ,1780922160,20144.25,20146.75,20143,20146,1849
2026-05-11,MNQ,1780922220,20145.5,20146.25,20140,20142.75,4551
2026-05-11,MNQ,1780922280,20141.5,20144,20140,20143.25,8222
2026-05-11,MNQ,1780922340,20144.25,20146.25,20143.75,20146,7038
2026-05-11,MNQ,1780922400,20145.5,20146.25,20139.5,20139.5,4854
2026-05-11,MNQ,1780922460,20139.75,20139.75,20135.25,20137.25,2049
2026-05-11,MNQ,1780922520,20137.25,20149.75,20136,20149,1551
2026-05-11,MNQ,1780922580,20148.5,20152.5,20147,20152,2814
2026-05-11,MNQ,1780922640,20151.5,20154,20148,20154,3261
2026-05-11,MNQ,1780922700,20154,20161,20152.5,20161,3196
2026-05-11,MNQ,1780922760,20161,20163.5,20160.5,20163.25,1343
2026-05-11,MNQ,1780922820,20162.5,20165,20161.5,20164,1527
2026-05-11,MNQ,1780922880,20164,20168,20162.25,20168,2208
2026-05-11,MNQ,1780922940,20167.75,20168.75,20166.75,20168.5,1051
2026-05-11,MNQ,1780923000,20169,20169,20166.75,20168.75,1012
2026-05-11,MNQ,1780923060,20168.25,20169,20163.5,20166.5,1964
2026-05-11,MNQ,1780923120,20166.5,20169.5,20162,20164.25,2895
2026-05-11,MNQ,1780923180,20164,20165,20161,20163.25,2376
2026-05-11,MNQ,1780923240,20163.25,20165.25,20160.5,20163.5,2801
2026-05-11,MNQ,1780923300,20163.25,20163.75,20161.75,20163.5,3618
2026-05-11,MNQ,1780923360,20163.25,20166.5,20162.25,20163.5,7247
2026-05-11,MNQ,1780923420,20163.5,20166.5,20162.5,20162.75,12341
2026-05-11,MNQ,1780923480,20163,20165,20159.25,20161.75,6904
2026-05-11,MNQ,1780923540,20161.75,20163.75,20157,20160,3206
2026-05-11,MNQ,1780923600,20160.25,20163.25,20158.75,20160.75,4044
2026-05-11,MNQ,1780923660,20161,20167.5,20158.75,20165.25,3996
2026-05-11,MNQ,1780923720,20165.25,20167.25,20159.5,20162.25,3753
2026-05-11,MNQ,1780923780,20161.5,20162,20159.25,20162,2607
2026-05-11,MNQ,1780923840,20162,20165.5,20160.25,20164,1673
2026-05-11,MNQ,1780923900,20163.25,20163.5,20154.5,20157.75,2666
2026-05-11,MNQ,1780923960,20158.75,20161,20150.5,20153.5,2246
2026-05-11,MNQ,1780924020,20152.25,20158.5,20152.25,20158.25,1297
2026-05-11,MNQ,1780924080,20158.75,20165.25,20155.5,20165.25,2385
2026-05-11,MNQ,1780924140,20166.75,20170.5,20163.75,20170.5,3736
2026-05-11,MNQ,1780924200,20170.25,20172.25,20167.25,20171,1402
2026-05-11,MNQ,1780924260,20172,20172,20165.5,20169.75,1577
2026-05-11,MNQ,1780924320,20169,20171.25,20165.75,20171.25,1840
2026-05-11,MNQ,1780924380,20171,20172.5,20165,20169,2573
2026-05-11,MNQ,1780924440,20168.75,20171.75,20165.75,20171.75,1744
2026-05-11,MNQ,1780924500,20171,20171.25,20164.5,20165.75,2309
2026-05-11,MNQ,1780924560,20164.75,20167.75,20161.5,20162,1751
2026-05-11,MNQ,1780924620,20162.25,20162.25,20153.75,20156.5,1898
2026-05-11,MNQ,1780924680,20154.5,20160.25,20152,20157.75,2650
2026-05-11,MNQ,1780924740,20158.5,20164.25,20156,20164.25,1789
2026-05-11,MNQ,1780924800,20164.25,20165.75,20147,20149.25,4943
2026-05-11,MNQ,1780924860,20150,20153.75,20148.5,20150.75,5587
2026-05-11,MNQ,1780924920,20149.5,20150.75,20146.75,20147.75,3650
2026-05-11,MNQ,1780924980,20147.5,20153,20143.75,20151.25,3646
2026-05-11,MNQ,1780925040,20151.25,20155,20150.75,20153.75,3596
2026-05-11,MNQ,1780925100,20154,20155.75,20150.5,20155,4129
2026-05-11,MNQ,1780925160,20154.75,20157.75,20153.5,20156.75,6130
2026-05-11,MNQ,1780925220,20157.25,20159.75,20157.25,20159.5,6930
2026-05-11,MNQ,1780925280,20159,20162,20157,20162,10320
2026-05-11,MNQ,1780925340,20162,20163.25,20158.75,20161.75,2372
2026-05-11,MNQ,1780925400,20162,20162.5,20160,20162.5,1949
2026-05-11,MNQ,1780925460,20162,20162,20160.75,20161.5,1055
2026-05-11,MNQ,1780925520,20161.75,20162,20156.75,20159.5,2757
2026-05-11,MNQ,1780925580,20158.75,20159,20156,20159,2849
2026-05-11,MNQ,1780925640,20159.75,20159.75,20159,20159.5,559
2026-05-11,MNQ,1780925700,20159.75,20160.25,20159.5,20160.25,595
2026-05-11,MNQ,1780925760,20160.25,20162.5,20156.75,20160.75,3256
2026-05-11,MNQ,1780925820,20160.75,20162.75,20160.25,20162.75,1463
2026-05-11,MNQ,1780925880,20162.5,20167,20160,20164.5,4155
2026-05-11,MNQ,1780925940,20165,20167.75,20159.75,20161.5,3784
2026-05-11,MNQ,1780926000,20161,20163,20158.5,20160.75,2379
2026-05-11,MNQ,1780926060,20160.75,20167.75,20158,20165.5,3802
2026-05-11,MNQ,1780926120,20166.75,20170,20165.5,20168.25,3471
2026-05-11,MNQ,1780926180,20167.5,20171,20164,20170.25,4117
2026-05-11,MNQ,1780926240,20168.75,20171,20167,20171,2495
2026-05-11,MNQ,1780926300,20170.75,20172,20161.5,20165.25,3574
2026-05-11,MNQ,1780926360,20166,20169,20163,20165.25,4077
2026-05-11,MNQ,1780926420,20165,20165.5,20149.75,20150.25,3605
2026-05-11,MNQ,1780926480,20150.25,20156.5,20146.75,20155.75,5129
2026-05-11,MNQ,1780926540,20156.5,20159.25,20149.75,20151.75,8502
2026-05-11,MNQ,1780926600,20151.75,20152.75,20136.25,20137,7033
2026-05-11,MNQ,1780926660,20138.25,20141,20137.25,20140.5,5510
2026-05-11,MNQ,1780926720,20138.75,20148,20136.5,20145,4452
2026-05-11,MNQ,1780926780,20145.25,20147.5,20135.5,20138.75,4434
2026-05-11,MNQ,1780926840,20138.5,20146.25,20137.75,20144.75,4014
2026-05-11,MNQ,1780926900,20146,20148.25,20143.5,20146.5,2247
2026-05-11,MNQ,1780926960,20147.25,20150.75,20144.25,20149.75,4837
2026-05-11,MNQ,1780927020,20148.5,20153.75,20147,20150.75,4620
2026-05-11,MNQ,1780927080,20150.75,20153.5,20148.75,20151.5,3928
2026-05-11,MNQ,1780927140,20152.25,20156.25,20150,20156.25,4005
2026-05-11,MNQ,1780927200,20156.25,20158,20153.5,20156,4032
2026-05-11,MNQ,1780927260,20155.75,20159,20152.75,20159,4125
2026-05-11,MNQ,1780927320,20158.75,20161.5,20155,20156.25,4688
2026-05-11,MNQ,1780927380,20156.5,20157.25,20154,20157.25,2389
2026-05-11,MNQ,1780927440,20157,20159,20154.75,20158.75,2887
2026-05-11,MNQ,1780927500,20158.75,20160.25,20149.5,20151.25,3144
2026-05-11,MNQ,1780927560,20150.75,20152,20148.5,20151.5,4110
2026-05-11,MNQ,1780927620,20151.5,20156.5,20150.5,20155.75,3989
2026-05-11,MNQ,1780927680,20156,20157.25,20153.25,20156,2278
2026-05-11,MNQ,1780927740,20156.5,20156.75,20150.5,20153.5,3530
2026-05-11,MNQ,1780927800,20153.75,20155.25,20149.5,20150.25,2884
2026-05-11,MNQ,1780927860,20150,20153,20148.5,20151.5,5050
2026-05-11,MNQ,1780927920,20152,20153.75,20149.5,20153.75,2161
2026-05-11,MNQ,1780927980,20154,20154.75,20151,20153,3967
2026-05-11,MNQ,1780928040,20153,20153.75,20146.5,20149.25,2583
2026-05-11,MNQ,1780928100,20149.5,20151.5,20147.25,20150,3253
2026-05-11,MNQ,1780928160,20150.25,20150.25,20145.75,20146,3236
2026-05-11,MNQ,1780928220,20146.5,20152.5,20144.75,20149.25,4427
2026-05-11,MNQ,1780928280,20148.75,20154.5,20146.5,20154.5,2911
2026-05-11,MNQ,1780928340,20154.75,20155,20153.5,20154,1861
2026-05-11,MNQ,1780928400,20153.75,20155.25,20151.75,20155.25,2195
2026-05-11,MNQ,1780928460,20155.5,20157.5,20149.75,20151,2439
2026-05-11,MNQ,1780928520,20152,20155.5,20150.5,20153.5,3345
2026-05-11,MNQ,1780928580,20154,20155.5,20151,20155,3908
2026-05-11,MNQ,1780928640,20155.25,20158.5,20152.5,20156.5,3199
2026-05-11,MNQ,1780928700,20155.75,20161,20154.75,20159,4466
2026-05-11,MNQ,1780928760,20159.75,20169.75,20157.25,20169,2396
2026-05-11,MNQ,1780928820,20170,20174.25,20167.75,20174.25,4757
2026-05-11,MNQ,1780928880,20175.25,20176,20170.5,20174.25,3063
2026-05-11,MNQ,1780928940,20172.5,20174.25,20160.25,20162,4510
2026-05-11,MNQ,1780929000,20162.25,20164.75,20162.25,20164,2394
2026-05-11,MNQ,1780929060,20163.75,20166.25,20163.5,20166.25,1316
2026-05-11,MNQ,1780929120,20166.5,20169.25,20162.75,20168.25,3992
2026-05-11,MNQ,1780929180,20168,20171,20159.25,20162,5484
2026-05-11,MNQ,1780929240,20161.25,20164.25,20157.5,20164,4196
2026-05-11,MNQ,1780929300,20163.5,20169,20161.5,20165.75,4509
2026-05-11,MNQ,1780929360,20165.75,20168.75,20162.5,20163.75,4140
2026-05-11,MNQ,1780929420,20164,20166,20161.25,20165.5,2762
2026-05-11,MNQ,1780929480,20165.25,20168,20164.75,20168,2310
2026-05-11,MNQ,1780929540,20167.75,20167.75,20164,20165.5,2945
2026-05-11,MNQ,1780929600,20165.75,20165.75,20160.25,20163.75,3747
2026-05-11,MNQ,1780929660,20163.75,20166,20160.5,20162.25,3963
2026-05-11,MNQ,1780929720,20162,20164.25,20159.75,20161.5,5767
2026-05-11,MNQ,1780929780,20161,20163,20154,20157.25,4501
2026-05-11,MNQ,1780929840,20157,20160.25,20155.5,20160.25,3551
2026-05-11,MNQ,1780929900,20159.25,20165.25,20157.5,20165,2855
2026-05-11,MNQ,1780929960,20164.75,20165.5,20162.5,20163.25,1732
2026-05-11,MNQ,1780930020,20163.25,20164.5,20161.25,20162.5,1729
2026-05-11,MNQ,1780930080,20162.25,20164.75,20160.5,20162.5,3233
2026-05-11,MNQ,1780930140,20162.25,20167.25,20162,20165,3441
2026-05-11,MNQ,1780930200,20165.25,20168,20163.5,20164.25,3077
2026-05-11,MNQ,1780930260,20164,20164.25,20158.25,20160.25,4269
2026-05-11,MNQ,1780930320,20159.75,20159.75,20153.75,20156.5,2383
2026-05-11,MNQ,1780930380,20156.5,20157.5,20154.75,20157.5,1524
2026-05-11,MNQ,1780930440,20157,20165.25,20155.5,20165,5242
2026-05-11,MNQ,1780930500,20164,20166.5,20162.25,20163.75,2411
